window_index,source_midpoint_mbase,geco22_bpb,geco21_bpb,megabyte1_bpb,nc_prefix_bpb,nc_prefix_current_bpb
2910,14.616333000,1.845282724,1.892467529,1.911662539,1.963129361,1.893213068
2911,14.619405000,1.970035712,1.970113436,1.933064302,1.969983737,1.972256978
2912,14.622477000,1.937813620,1.950525959,1.894170602,1.958833377,1.957413832
2913,14.625549000,1.782143643,1.804157312,1.861845970,1.929987748,1.809637989
2914,14.628621000,1.747974167,1.751607761,1.883563966,1.912311872,1.741185124
2915,14.631693000,1.933081398,1.931571831,1.920899431,1.958057404,1.934509794
2916,14.634765000,1.814841583,1.837863500,1.910147667,1.935741742,1.859466145
2917,14.637837000,1.893117865,1.897811204,1.917360544,1.948179563,1.898896520
2918,14.640909000,1.883924514,1.884494712,1.922897538,1.961957932,1.911453048
2919,14.643981000,1.619303594,1.639344076,1.876197318,1.940433184,1.489092251
2920,14.647053000,1.077694674,1.074453503,1.895650705,1.922902743,0.980274722
2921,14.650125000,1.809834838,1.808635215,1.465569278,1.970672925,0.847730468
2922,14.653197000,1.585128531,1.609365920,1.895226877,1.963232040,1.062440281
2923,14.656269000,1.061949516,1.064232250,1.895964901,1.934049129,1.063847793
2924,14.659341000,0.492086168,0.499131553,1.838490844,1.876946767,0.249640062
2925,14.662413000,0.452004333,0.428368976,1.402912110,1.999942780,0.546770816
2926,14.665485000,0.435258713,0.463604746,1.838907013,1.970865568,0.654462499
2927,14.668557000,0.466687875,0.465618158,1.830182592,1.879903158,0.680461944
2928,14.671629000,1.846073488,1.845996171,1.908271790,1.940642357,1.865688682
2929,14.674701000,1.712820883,1.735024273,1.922115326,1.944482485,1.723820190
2930,14.677773000,1.845624566,1.844056149,1.914362192,1.966901143,1.845055302
2931,14.680845000,0.823358774,0.818588099,1.888434966,1.922602654,1.073884311
2932,14.683917000,0.855805203,0.862873654,1.839497566,1.900838852,1.218867508
2933,14.686989000,1.575939323,1.565633980,1.887165546,1.940717697,1.628550520
2934,14.690061000,0.787993232,0.719155823,1.829561194,1.962978999,0.714874809
2935,14.693133000,0.492242696,0.422713091,1.894799153,1.976386070,0.527130424
2936,14.696205000,1.711291003,1.708415019,1.951188882,1.984196027,1.329314346
2937,14.699277000,1.863824377,1.863247007,1.896587133,1.972623189,1.773529430
2938,14.702349000,1.760498424,1.755364388,1.857116302,1.928972244,1.688090334
2939,14.705421000,1.442237166,1.418901051,1.908251802,1.981056849,1.331543431
2940,14.708493000,0.957875051,0.950538581,1.928928693,1.987833341,1.040399772
2941,14.711565000,0.805307288,0.810449104,1.862673521,1.938664436,0.789295278
2942,14.714637000,0.534120828,0.506578152,1.909048441,1.971901576,0.612107764
2943,14.717709000,0.788964351,0.745867337,1.926244895,1.976319949,0.994749010
2944,14.720781000,1.660795137,1.651865969,1.924200714,1.983300686,1.710370595
2945,14.723853000,1.002843487,1.036791503,1.812883647,1.976310094,1.186378936
2946,14.726925000,1.364324753,1.342168865,1.917495906,1.951410611,1.397020879
2947,14.729997000,1.784492761,1.820710540,1.934512536,1.959433873,1.813100124
2948,14.733069000,1.913433830,1.911797822,1.880526225,1.923217138,1.912675669
2949,14.736141000,1.834729870,1.851793622,1.898062805,1.951848984,1.869672264
2950,14.739213000,1.900411725,1.900358329,1.888464689,1.941470782,1.908545514
2951,14.742285000,1.774167425,1.774327022,1.838022282,1.927104950,1.797471061
2952,14.745357000,1.902657007,1.911922152,1.926216523,1.953944524,1.911526635
2953,14.748429000,1.822765196,1.861391400,1.924051285,1.954290072,1.847619936
2954,14.751501000,1.947725773,1.949539026,1.921689034,1.950132370,1.954985539
2955,14.754573000,1.900227050,1.908056319,1.903432965,1.946514765,1.930344820
2956,14.757645000,1.425295308,1.416206785,1.826723079,1.928151766,1.611422874
2957,14.760717000,1.524788827,1.545330664,1.854916414,1.913826942,1.714032112
2958,14.763789000,1.874305328,1.881132086,1.880545219,1.946805318,1.826025178
2959,14.766861000,1.728769019,1.754709393,1.883543332,1.959966024,1.744690801
2960,14.769933000,1.487240598,1.493263165,1.799806302,1.914821625,1.515708712
2961,14.773005000,1.808944404,1.852690677,1.926514149,1.941235542,1.860953520
2962,14.776077000,1.814683979,1.821830496,1.907529593,1.934032440,1.804401164
2963,14.779149000,1.894902840,1.903188375,1.920625269,1.955838839,1.928143104
2964,14.782221000,1.838363796,1.839122494,1.903473397,1.943392754,1.726959685
2965,14.785293000,1.872148395,1.876754045,1.887869994,1.936045011,1.890599221
2966,14.788365000,1.810287088,1.805649864,1.876434445,1.936861992,1.793944746
2967,14.791437000,1.901560525,1.912773818,1.898823261,1.948261897,1.923604528
2968,14.794509000,1.584888409,1.622927447,1.866946662,1.957554499,1.781189432
2969,14.797581000,1.909999549,1.938500722,1.875561913,1.965782166,1.941688617
2970,14.800653000,1.923173904,1.924547116,1.856057525,1.945099513,1.879628345
2971,14.803725000,1.597504000,1.769879500,1.860924462,1.946819623,1.819788814
2972,14.806797000,1.888025830,1.870261153,1.890814861,1.956915538,1.883798321
2973,14.809869000,1.940539916,1.941531380,1.920900504,1.955364227,1.943121990
2974,14.812941000,1.841098063,1.850712856,1.918429693,1.949488322,1.848240467
2975,14.816013000,1.971388737,1.971904119,1.933724880,1.968652089,1.974007368
2976,14.819085000,1.963717461,1.967014949,1.943918626,1.966736794,1.971122424
2977,14.822157000,1.960429986,1.961968104,1.930750767,1.958129565,1.960216125
2978,14.825229000,1.890291035,1.898070703,1.834958779,1.957663854,1.892661184
2979,14.828301000,1.544567935,1.528211400,1.854356885,1.914887905,1.649363130
2980,14.831373000,1.779231509,1.798290486,1.818217476,1.934569041,1.560159147
2981,14.834445000,0.805376681,0.851634279,1.938335061,1.955276489,0.847014704
2982,14.837517000,1.060869371,1.077143316,1.766654471,1.950296720,1.065597301
2983,14.840589000,0.963390641,0.890512630,1.525055225,1.968478839,0.933654013
2984,14.843661000,0.947571747,0.925281455,1.880482872,1.921214104,0.970803808
2985,14.846733000,1.144902887,1.130059185,1.827273627,1.922721545,1.273039547
2986,14.849805000,1.188796476,1.183029354,1.920841932,1.946296374,1.251494775
2987,14.852877000,1.603518163,1.581647997,1.807149260,1.930454572,1.720401694
2988,14.855949000,1.835591525,1.831761320,1.869100690,1.917442004,1.839461207
2989,14.859021000,0.385985177,0.415948993,1.911447664,1.944273631,0.633983749
2990,14.862093000,0.599850755,0.675490428,1.746644527,1.936419805,0.889468130
2991,14.865165000,0.397450286,0.449335794,1.861575663,1.975680987,0.650866556
2992,14.868237000,0.191498016,0.247169167,1.825843833,1.949695905,0.313892695
2993,14.871309000,0.085845475,0.100945319,1.533733734,1.958272616,0.177434181
2994,14.874381000,1.065925839,1.076776586,1.892262250,1.953574498,1.222618461
2995,14.877453000,1.903979043,1.902795772,1.878873150,1.950588544,1.903717001
2996,14.880525000,1.767393753,1.810556283,1.869137178,1.950020154,1.801994284
2997,14.883597000,1.796755676,1.825232064,1.868892829,1.943277041,1.816119115
2998,14.886669000,1.659309415,1.663463391,1.931168556,1.935644150,1.682513031
2999,14.889741000,1.375943551,1.370513191,1.925945044,1.952989896,1.483233958
3000,14.892813000,1.717109159,1.756647001,1.886514982,1.946322441,1.781080902
3001,14.895885000,1.181202019,1.241196762,1.809792190,1.940100034,1.249917010
3002,14.898957000,1.863882810,1.882708410,1.901167393,1.948270162,1.871905863
3003,14.902029000,1.798676848,1.808806757,1.747058596,1.917572498,1.757161389
3004,14.905101000,1.788526913,1.892301281,1.865810350,1.932093461,1.707511534
3005,14.908173000,1.811142037,1.809224377,1.838517706,1.900362651,1.788078308
3006,14.911245000,1.908423066,1.902825197,1.882635514,1.954715093,1.900823156
3007,14.914317000,1.617235169,1.634387741,1.926742097,1.937497775,1.559372460
3008,14.917389000,1.851599462,1.866889981,1.931134303,1.962106387,1.893796106
3009,14.920461000,1.811472525,1.810579469,1.877433916,1.947346052,1.629693796
3010,14.923533000,1.884749740,1.903453474,1.927310854,1.944651286,1.891719992
3011,14.926605000,1.286681543,1.285204023,1.902890801,1.953339895,1.296898223
3012,14.929677000,1.427815278,1.423340331,1.863020658,1.939516385,1.642571777
3013,14.932749000,1.284820984,1.289464374,1.935521285,1.989995956,1.116276140
3014,14.935821000,1.934590479,1.933949620,1.936269522,1.953157425,1.929925263
3015,14.938893000,1.901450952,1.930310806,1.899706086,1.948363940,1.877822002
3016,14.941965000,1.759116272,1.805661122,1.910601715,1.948692958,1.773723111
3017,14.945037000,1.478679786,1.476911093,1.780748521,1.907410622,1.520803596
3018,14.948109000,1.959410429,1.961677392,1.950701376,1.968990008,1.961785714
3019,14.951181000,1.697811981,1.686475674,1.972587744,1.975837390,1.829733451
3020,14.954253000,1.925043265,1.925460895,1.884366115,1.947845459,1.931122144
3021,14.957325000,1.794852654,1.792285224,1.880501747,1.941816012,1.923700313
3022,14.960397000,1.815553228,1.823494191,1.938231389,1.968004227,1.835771168
3023,14.963469000,1.939328492,1.940398355,1.913142522,1.972422600,1.939816535
3024,14.966541000,1.241417465,1.222717305,1.844583491,1.889480909,0.859373895
3025,14.969613000,1.681654493,1.704080969,1.867603699,1.913108190,1.745697935
3026,14.972685000,1.301406232,1.288351300,1.475512159,1.800543626,1.305929087
3027,14.975757000,0.879965186,0.908032040,1.943451643,1.946354866,1.041908310
3028,14.978829000,0.604153802,0.709327074,1.845161577,1.929634730,0.726072609
3029,14.981901000,0.904220343,0.996429568,1.808644017,1.929880778,1.072448368
3030,14.984973000,1.453552321,1.440613523,1.933839599,1.959191640,1.589175264
3031,14.988045000,1.642585004,1.674438546,1.782862991,1.898710569,1.723579551
3032,14.991117000,1.789075414,1.803567804,1.884538492,1.931435267,1.838872341
3033,14.994189000,1.944405874,1.948173841,1.922993422,1.966605186,1.940501253
3034,14.997261000,0.185347301,0.186054538,1.833541493,1.944367091,0.433499493
3035,15.000333000,0.497542399,0.497788352,1.749488592,1.936324437,0.839176707
3036,15.003405000,1.905603190,1.910244544,1.897496621,1.934229215,1.912832588
3037,15.006477000,1.785499265,1.787639519,1.718859966,1.957253138,1.789805442
3038,15.009549000,1.919891467,1.918462147,1.883644064,1.941337903,1.918521543
3039,15.012621000,1.450821916,1.609402483,1.820567509,1.905901273,1.587545882
3040,15.015693000,1.626889045,1.637618447,1.901484807,1.929638227,1.815865080
3041,15.018765000,1.889995851,1.907460993,1.929314295,1.950990995,1.896477511
3042,15.021837000,1.829797782,1.839557921,1.903606812,1.965085665,1.843617835
3043,15.024909000,1.895377775,1.896019558,1.854689201,1.948906581,1.940749645
3044,15.027981000,1.968261321,1.969735781,1.937878569,1.987679482,1.978519281
3045,15.031053000,1.978765249,1.978250186,1.950823228,1.984202385,1.979920069
3046,15.034125000,0.676259240,0.603215314,1.921921015,1.969951948,0.589616212
3047,15.037197000,0.660849954,0.556524764,1.758932744,1.968917211,0.704367702
3048,15.040269000,0.300660707,0.272349561,1.656837067,1.977538427,0.347490604
3049,15.043341000,0.431704125,0.333612899,1.849745644,1.971615473,0.446405920
3050,15.046413000,1.567111207,1.570346872,1.916265647,1.966006279,1.717452541
3051,15.049485000,0.994191381,1.058536820,1.894207239,1.934031487,1.189739590
3052,15.052557000,1.145157640,1.113161532,1.627463883,1.970734596,1.166586285
3053,15.055629000,1.925472061,1.947686672,1.874343783,1.972381910,1.944824934
3054,15.058701000,1.926832974,1.936448634,1.913085938,1.943930308,1.941303849
3055,15.061773000,1.824304305,1.832675154,1.851363361,1.951433818,1.866809428
3056,15.064845000,1.345808156,1.419911707,1.921388606,1.949138800,1.375266001
3057,15.067917000,1.670410703,1.671334992,1.902581453,1.963353157,1.703602999
3058,15.070989000,1.675267955,1.668182890,1.946140488,1.985823631,1.785142134
3059,15.074061000,1.911326215,1.911909377,1.878240029,1.948537509,1.916448812
3060,15.077133000,1.954662800,1.956045787,1.885284285,1.953015010,1.958387852
3061,15.080205000,1.799627207,1.794371039,1.837946733,1.931337992,1.807919718
3062,15.083277000,1.927700122,1.935292959,1.849910977,1.966580709,1.936817288
3063,15.086349000,1.003201005,1.023720513,1.948331038,1.962317467,1.050563013
3064,15.089421000,1.903174127,1.916741773,1.906663497,1.974603335,1.949597200
3065,15.092493000,1.349928796,1.350348944,1.899673978,1.936505000,1.337961949
3066,15.095565000,1.512336079,1.526508393,1.834223191,1.928030173,1.489354984
3067,15.098637000,0.125966472,0.139295965,1.901656369,1.938245773,0.186899763
3068,15.101709000,0.218053648,0.244373254,1.728676905,1.866777579,0.272907878
3069,15.104781000,0.119090880,0.133820405,1.947111924,1.955839793,0.230875383
3070,15.107853000,1.153224138,1.159332753,1.813538531,1.905113856,1.222233149
3071,15.110925000,1.664670382,1.679416873,1.902336240,1.958038012,1.668624702
3072,15.113997000,1.936434249,1.945500334,1.896601796,1.966871262,1.941177626
3073,15.117069000,1.887500435,1.887816365,1.856656149,1.925487200,1.899484783
3074,15.120141000,1.902403951,1.899260839,1.886809528,1.942495028,1.917420944
3075,15.123213000,1.735939870,1.744467904,1.927649220,1.965516090,1.706412693
3076,15.126285000,1.398690785,1.390040080,1.936464310,1.959721565,1.545161689
3077,15.129357000,1.907017648,1.908152143,1.884595871,1.944101334,1.934781740
3078,15.132429000,1.951803684,1.952870925,1.906600952,1.951956749,1.956338565
3079,15.135501000,1.924465597,1.925581853,1.882047574,1.950872421,1.783215016
3080,15.138573000,1.838780681,1.864997486,1.873543506,1.942908605,1.884497096
3081,15.141645000,1.922381481,1.944135586,1.919893205,1.968893369,1.909034252
3082,15.144717000,1.891023487,1.892153680,1.922784487,1.960463206,1.898616349
3083,15.147789000,1.961874326,1.964166005,1.858325799,1.975403786,1.967831294
3084,15.150861000,1.820904774,1.827962900,1.788289666,1.963121096,1.830567884
3085,15.153933000,1.869215508,1.886513342,1.902666410,1.947177887,1.891040881
3086,15.157005000,1.871899048,1.876197259,1.803112030,1.947169622,1.856947189
3087,15.160077000,1.882739226,1.884457767,1.898603300,1.937405586,1.885665536
3088,15.163149000,1.901014239,1.911019842,1.887387355,1.937189738,1.902165612
3089,15.166221000,1.833148877,1.835534910,1.931735913,1.997078896,1.889898221
3090,15.169293000,1.417348822,1.409439350,1.923385302,1.934619904,1.422597321
3091,15.172365000,0.714739037,0.805121191,1.939860662,1.937070211,0.788858275
3092,15.175437000,1.570414846,1.691280569,1.877787371,1.930946668,1.745575130
3093,15.178509000,1.413460717,1.498857729,1.902005722,1.940431913,1.411126643
3094,15.181581000,1.654667933,1.662167514,1.863574406,1.949150085,1.689761127
3095,15.184653000,1.643242521,1.652405160,1.886932015,1.951985677,1.837877095
3096,15.187725000,1.879841805,1.881460110,1.926978906,1.961022377,1.891645432
3097,15.190797000,1.742243747,1.732369463,1.878199014,1.955635389,1.800963906
3098,15.193869000,0.239600552,0.240187820,1.915461083,1.959221840,0.555356294
3099,15.196941000,0.140914490,0.140789422,1.927753925,2.009257634,0.322863974
3100,15.200013000,0.099286663,0.101190901,1.900666237,1.955715179,0.275408269
3101,15.203085000,1.324284829,1.325603454,1.846194386,1.908934911,1.208820780
3102,15.206157000,1.291962172,1.278060841,1.811230421,1.913807869,1.223335798
3103,15.209229000,0.676831715,0.732076349,1.914954344,1.952121099,0.690656784
3104,15.212301000,1.769481515,1.746870443,1.882136444,1.963272413,1.763182710
3105,15.215373000,1.081552394,1.137158980,1.837930401,1.934081395,0.799547327
3106,15.218445000,1.235052489,1.292301536,1.911430836,1.950743675,1.505337223
3107,15.221517000,1.981218020,1.980635007,1.905181726,1.980104129,1.981881936
3108,15.224589000,1.959087849,1.960794210,1.804557271,1.957194010,1.962532520
3109,15.227661000,1.861251801,1.838025853,1.898645659,1.948973656,1.840798795
3110,15.230733000,1.724108852,1.738497589,1.914071719,1.933413823,1.719515229
3111,15.233805000,0.723516881,0.715141438,1.831640045,1.890451113,0.641334421
3112,15.236877000,0.451249008,0.415489736,1.906635006,1.908886909,0.402800786
3113,15.239949000,0.655987980,0.653986634,1.801776486,1.922942162,0.456541856
3114,15.243021000,0.484707822,0.484833022,1.473464026,1.978467623,0.465316445
3115,15.246093000,0.314297152,0.298351618,1.913806677,1.911594709,0.402337359
3116,15.249165000,1.048448933,1.040672224,1.862390081,1.944341342,1.501286040
3117,15.252237000,1.794943596,1.789806860,1.891695877,1.936262290,1.811058427
3118,15.255309000,1.762576863,1.740652601,1.898787181,1.955050151,1.844346583
3119,15.258381000,1.818175644,1.815849255,1.837951740,1.902692477,1.820452233
3120,15.261453000,1.171047217,1.181930210,1.842903654,1.897618612,1.250313273
3121,15.264525000,1.472323089,1.480298293,1.765209317,1.875414530,1.391691253
3122,15.267597000,1.817750415,1.840017200,1.879967252,1.918664614,1.792388742
